Customer_ID,Customer_Name,Age,Gender,Marital_Status,Education_Level,Employment_Status,Occupation,Annual_Income,Monthly_Income,Monthly_Expenses,Savings_Balance,Account_Balance,Credit_Score,Credit_History_Years,Existing_EMI,Debt_to_Income_Ratio,Number_of_Credit_Cards,Previous_Defaults,Loan_ID,Loan_Term,Interest_Rate,EMI_Amount,Loan_Purpose,Loan_Status,Collateral_Value,Monthly_Transaction_Count,Total_Deposits,Total_Withdrawals,Average_Monthly_Balance,Missed_EMI_Count,Days_Past_Due,Outstanding_Loan_Balance,Fraud_Flag,Risk_Category,Recovery_Status,Loan_Default
CUST104359,Arjun Patel,30,Male,Married,Graduate,Employed,Business,58321,4857,2678,12405,8598,601,0,285,5.89,8,0,LN204359,50,9.25,288,Business,Approved,60004,35,8604,7498,8095,4,32,21800,No,High,Ongoing,Yes
CUST104360,Kavitha Iyer,42,Female,Married,Graduate,Employed,Doctor,90716,7558,4027,30397,20595,804,11,590,7.85,8,-3,LN204360,33,9.61,591,Business,Approved,135003,43,13104,11245,20095,3,32,35297,No,Low,Not Required,No
CUST104361,Sneha Kapoor,44,Female,Married,Graduate,Employed,Tester,95038,7925,4215,32797,22201,827,15,626,7.62,5,3,LN204361,55,10.93,625,Car,Approved,145000,46,13696,11749,21704,5,12,37099,No,Low,Not Required,No
CUST104362,Manoj Singh,47,Male,Single,Graduate,Employed,Police,92877,7744,4124,31598,21399,813,11,610,8.2,0,5,LN204362,49,10.78,612,Personal,Approved,140005,53,13404,11503,20897,2,-2,36199,No,Low,Not Required,No
CUST104363,Suresh Naidu,37,Male,Married,Graduate,Employed,Farmer,88556,7380,3935,29201,19805,788,13,565,8.06,1,4,LN204363,27,9.02,565,Education,Approved,130004,51,12800,10999,19299,1,19,34400,Yes,Low,Not Required,No
CUST104364,Anjali Gupta,31,Female,Married,Graduate,Employed,Accountant,64796,5400,2951,16002,10997,643,10,350,6.39,0,5,LN204364,36,11.68,346,Home,Approved,74996,31,9498,8252,10496,4,25,24500,No,High,Ongoing,Yes
CUST104365,Anjali Gupta,28,Female,Married,Graduate,Employed,Accountant,64805,5405,2949,16004,10999,647,12,348,6.42,2,4,LN204365,41,11.45,348,Home,Approved,74998,39,9497,8253,10502,6,32,24501,No,High,Ongoing,Yes
CUST104366,Vikram Das,38,Male,Married,Graduate,Employed,Manager,71278,5936,3215,19604,13405,682,8,412,7.15,4,5,LN204366,23,8.32,413,Personal,Approved,90000,36,10397,9004,12904,-3,27,27204,No,Medium,Not Required,No
CUST104367,Pooja Mehta,44,Female,Single,Graduate,Employed,Designer,86399,7198,3848,27998,18998,776,9,550,7.64,0,2,LN204367,57,8.39,555,Home,Approved,124996,50,12501,10753,18498,5,0,33503,No,Low,Not Required,No
CUST104368,Kavya Iyer,37,Female,Single,Graduate,Employed,HR,73437,6125,3315,20802,14201,695,10,432,6.82,4,4,LN204368,37,9.37,428,Car,Approved,95002,37,10697,9252,13704,-3,1,28097,No,Medium,Not Required,No
CUST104369,Kiran Kumar,24,Male,Married,Graduate,Employed,Driver,62636,5218,2863,14804,10195,631,9,332,6.0,-1,-3,LN204369,25,11.17,335,Car,Approved,70003,34,9201,8005,9699,-2,10,23597,Yes,High,Ongoing,Yes
CUST104370,Rahul Sharma,23,Male,Single,Graduate,Employed,Engineer,53996,4496,2499,9996,6997,585,4,255,5.53,5,4,LN204370,19,8.13,255,Home,Approved,50003,26,8004,7002,6497,4,-4,19995,No,High,Ongoing,Yes
CUST104371,Arjun Patel,25,Male,Married,Graduate,Employed,Business,58320,4855,2676,12400,8601,611,3,294,5.76,6,0,LN204371,44,9.57,285,Business,Approved,60003,34,8597,7505,8097,4,29,21796,No,High,Ongoing,Yes
CUST104372,Kiran Kumar,24,Male,Married,Graduate,Employed,Driver,62635,5217,2860,14795,10199,634,10,334,6.35,-2,3,LN204372,28,11.32,325,Car,Approved,69999,36,9202,8000,9705,6,17,23596,Yes,High,Ongoing,Yes
CUST104373,Mohan Rao,30,Male,Single,Graduate,Employed,Shop Owner,66963,5584,3042,17199,11801,657,4,370,6.5,4,4,LN204373,52,11.76,370,Education,Approved,80002,35,9796,8495,11300,4,3,25398,No,Medium,Not Required,No
CUST104374,Rahul Sharma,23,Male,Single,Graduate,Employed,Engineer,54005,4503,2499,10004,7000,580,3,248,5.58,-4,-4,LN204374,19,8.02,252,Home,Approved,50001,26,7996,6998,6495,-5,3,20004,No,High,Ongoing,Yes
CUST104375,Suresh Naidu,42,Male,Married,Graduate,Employed,Farmer,88556,7377,3935,29201,19803,792,12,567,7.37,5,0,LN204375,27,8.95,568,Education,Approved,129999,43,12798,11001,19297,-3,17,34399,Yes,Low,Not Required,No
CUST104376,Kavya Iyer,35,Female,Single,Graduate,Employed,HR,73438,6125,3311,20795,14196,702,7,432,6.7,4,5,LN204376,33,9.75,426,Car,Approved,95005,37,10699,9245,13700,-4,-3,28099,No,Medium,Not Required,No
CUST104377,Sneha Nair,27,Female,Single,Graduate,Employed,Teacher,60483,5036,2767,13601,9404,622,3,306,6.39,-4,3,LN204377,60,10.09,308,Personal,Approved,64999,31,8905,7749,8902,1,-1,22699,No,High,Ongoing,Yes
CUST104378,Kiran Kumar,29,Male,Married,Graduate,Employed,Driver,62644,5217,2859,14797,10202,627,9,326,6.52,0,2,LN204378,21,10.64,334,Car,Approved,70004,33,9202,8003,9695,6,12,23596,Yes,High,Ongoing,Yes
CUST104379,Kavya Iyer,29,Female,Single,Graduate,Employed,HR,73436,6122,3305,20798,14205,702,17,435,6.99,-4,1,LN204379,38,9.34,427,Car,Approved,94996,41,10696,9255,13700,0,-2,28096,No,Medium,Not Required,No
CUST104380,Arjun Patel,26,Male,Married,Graduate,Employed,Business,58316,4855,2681,12398,8604,606,0,288,5.89,-2,5,LN204380,53,9.67,295,Business,Approved,60002,28,8600,7500,8103,-3,25,21803,No,High,Ongoing,Yes
CUST104381,Aishwarya Rao,43,Female,Married,Graduate,Employed,Bank Officer,82079,6840,3668,25605,17400,745,9,513,7.15,-3,1,LN204381,32,12.41,509,Personal,Approved,115004,43,11898,10255,16902,3,10,31700,No,Low,Not Required,No
CUST104382,Arjun Patel,29,Male,Married,Graduate,Employed,Business,58318,4863,2681,12405,8601,609,7,293,6.05,0,6,LN204382,48,9.29,285,Business,Approved,60000,34,8605,7501,8105,5,30,21805,No,High,Ongoing,Yes
CUST104383,Kavitha Iyer,44,Female,Married,Graduate,Employed,Doctor,90721,7560,4034,30399,20598,805,7,592,7.45,7,1,LN204383,39,10.21,591,Business,Approved,135001,48,13103,11248,20100,1,30,35305,No,Low,Not Required,No
CUST104384,Rohit Verma,30,Male,Married,Graduate,Employed,Engineer,75600,6295,3397,22003,14995,708,7,452,6.94,-1,5,LN204384,44,9.6,447,Home,Approved,100003,38,10995,9504,14503,2,18,28995,No,Medium,Not Required,No
CUST104385,Aishwarya Rao,40,Female,Married,Graduate,Employed,Bank Officer,82075,6842,3666,25596,17401,748,3,509,7.7,2,0,LN204385,39,12.06,510,Personal,Approved,114996,46,11905,10249,16896,-4,14,31704,No,Low,Not Required,No
CUST104386,Pooja Singh,29,Female,Married,Graduate,Employed,Nurse,69124,5761,3127,18402,12597,676,15,393,6.79,-2,0,LN204386,64,7.78,395,Business,Approved,84997,35,10096,8747,12098,-3,14,26297,No,Medium,Not Required,No
CUST104387,Vikram Das,32,Male,Married,Graduate,Employed,Manager,71284,5945,3215,19604,13399,689,13,406,6.6,-1,-1,LN204387,19,8.62,407,Personal,Approved,90000,42,10399,9000,12899,2,29,27196,No,Medium,Not Required,No
CUST104388,Vikram Das,36,Male,Married,Graduate,Employed,Manager,71278,5943,3225,19603,13405,682,13,409,7.13,1,2,LN204388,27,9.11,414,Personal,Approved,90002,35,10402,9004,12899,-1,31,27195,No,Medium,Not Required,No
CUST104389,Pooja Mehta,38,Female,Single,Graduate,Employed,Designer,86396,7195,3849,28001,19001,773,5,555,7.47,6,-5,LN204389,61,8.91,555,Home,Approved,124997,40,12505,10751,18501,4,1,33503,No,Low,Not Required,No
CUST104390,Kavitha Iyer,39,Female,Married,Graduate,Employed,Doctor,90724,7559,4035,30402,20598,806,15,589,7.93,0,-1,LN204390,31,9.99,585,Business,Approved,135005,50,13103,11253,20101,0,28,35300,No,Low,Not Required,No
CUST104391,Anjali Gupta,34,Female,Married,Graduate,Employed,Accountant,64805,5396,2948,15997,10996,644,9,355,6.79,8,3,LN204391,35,11.36,346,Home,Approved,74997,34,9495,8253,10497,3,35,24495,No,High,Ongoing,Yes
CUST104392,Pooja Mehta,40,Female,Single,Graduate,Employed,Designer,86402,7203,3850,28002,19001,772,5,548,7.82,4,1,LN204392,58,9.02,552,Home,Approved,125000,50,12502,10747,18501,-3,4,33500,No,Low,Not Required,No
CUST104393,Sneha Kapoor,39,Female,Married,Graduate,Employed,Tester,95036,7924,4207,32795,22200,831,9,625,8.2,-1,2,LN204393,64,12.04,625,Car,Approved,144999,48,13700,11753,21697,-3,20,37095,No,Low,Not Required,No
CUST104394,Priya Reddy,23,Female,Married,Graduate,Employed,Analyst,56159,4678,2590,11204,7799,594,9,274,5.56,5,4,LN204394,39,9.1,270,Education,Approved,54996,31,8304,7253,7299,-2,12,20899,No,High,Ongoing,Yes
CUST104395,Sneha Nair,33,Female,Single,Graduate,Employed,Teacher,60479,5043,2768,13595,9404,622,1,310,6.4,-4,2,LN204395,58,10.23,315,Personal,Approved,64995,29,8900,7748,8902,3,-2,22702,No,High,Ongoing,Yes
CUST104396,Sneha Kapoor,49,Female,Married,Graduate,Employed,Tester,95041,7918,4214,32796,22205,828,13,627,8.3,-1,-1,LN204396,65,11.49,631,Car,Approved,145000,48,13701,11749,21698,5,12,37098,No,Low,Not Required,No
CUST104397,Harish Kumar,37,Male,Single,Graduate,Employed,Retailer,79915,6656,3585,24402,16600,740,3,494,7.32,5,5,LN204397,29,11.13,489,Business,Approved,109999,47,11604,10000,16099,5,0,30802,Yes,Low,Not Required,No
CUST104398,Vinod Reddy,40,Male,Married,Graduate,Employed,Electrician,84240,7021,3765,26800,18201,767,9,525,7.36,5,0,LN204398,43,8.34,534,Car,Approved,119995,42,12197,10500,17702,-2,35,32599,No,Low,Not Required,No
CUST104399,Divya Sharma,36,Female,Married,Graduate,Employed,Lecturer,77765,6479,3495,23200,15804,724,3,468,7.44,3,-4,LN204399,61,10.58,470,Education,Approved,104998,42,11305,9751,15298,3,32,29900,No,Low,Not Required,No
CUST104400,Mohan Rao,30,Male,Single,Graduate,Employed,Shop Owner,66965,5580,3037,17204,11798,653,14,369,6.58,4,-1,LN204400,49,11.64,370,Education,Approved,79999,36,9805,8505,11295,2,4,25404,No,Medium,Not Required,No
CUST104401,Mohan Rao,26,Male,Single,Graduate,Employed,Shop Owner,66956,5579,3043,17197,11804,655,7,373,6.56,-1,5,LN204401,49,12.61,367,Education,Approved,79995,35,9795,8499,11299,-2,4,25396,No,Medium,Not Required,No
CUST104402,Suresh Naidu,37,Male,Married,Graduate,Employed,Farmer,88556,7385,3943,29195,19805,789,11,567,7.91,5,4,LN204402,26,8.98,567,Education,Approved,130005,46,12798,10998,19298,-3,11,34396,Yes,Low,Not Required,No
CUST104403,Vikram Das,29,Male,Married,Graduate,Employed,Manager,71284,5940,3217,19597,13405,686,14,405,6.75,2,-5,LN204403,22,8.32,413,Personal,Approved,90002,43,10401,8999,12904,5,34,27195,No,Medium,Not Required,No
CUST104404,Mohan Rao,28,Male,Single,Graduate,Employed,Shop Owner,66961,5580,3044,17196,11802,658,9,371,6.92,-1,-1,LN204404,52,12.58,370,Education,Approved,80000,36,9800,8503,11297,-4,0,25399,No,Medium,Not Required,No
CUST104405,Divya Sharma,33,Female,Married,Graduate,Employed,Lecturer,77762,6476,3485,23204,15804,727,3,466,7.51,7,2,LN204405,55,10.58,465,Education,Approved,104996,36,11303,9746,15303,5,28,29899,No,Low,Not Required,No
CUST104406,Priya Reddy,23,Female,Married,Graduate,Employed,Analyst,56160,4683,2591,11200,7799,589,8,266,5.58,6,1,LN204406,37,8.7,270,Education,Approved,55005,30,8302,7247,7302,-4,16,20899,No,High,Ongoing,Yes
CUST104407,Sneha Nair,31,Female,Single,Graduate,Employed,Teacher,60480,5043,2772,13602,9399,616,3,314,5.9,-1,-1,LN204407,59,9.87,307,Personal,Approved,65002,29,8905,7754,8904,-4,-3,22704,No,High,Ongoing,Yes
CUST104408,Vikram Das,30,Male,Married,Graduate,Employed,Manager,71285,5937,3221,19598,13395,688,15,414,6.76,0,0,LN204408,29,8.83,414,Personal,Approved,90004,33,10396,9005,12902,1,33,27202,No,Medium,Not Required,No
CUST104409,Anjali Gupta,32,Female,Married,Graduate,Employed,Accountant,64804,5403,2953,15996,11004,643,3,353,6.77,8,-1,LN204409,32,11.26,351,Home,Approved,75004,37,9496,8252,10505,2,28,24501,No,High,Ongoing,Yes
CUST104410,Vinod Reddy,36,Male,Married,Graduate,Employed,Electrician,84236,7023,3759,26802,18200,757,5,530,7.72,1,0,LN204410,49,8.37,535,Car,Approved,120004,39,12199,10503,17700,2,25,32603,No,Low,Not Required,No
CUST104411,Mohan Rao,36,Male,Single,Graduate,Employed,Shop Owner,66961,5575,3038,17199,11796,662,7,366,6.44,-2,-1,LN204411,43,11.97,366,Education,Approved,79998,33,9805,8501,11295,-2,5,25397,No,Medium,Not Required,No
CUST104412,Harish Kumar,40,Male,Single,Graduate,Employed,Retailer,79916,6665,3583,24398,16604,738,1,495,7.64,5,5,LN204412,29,11.29,486,Business,Approved,109998,44,11604,10004,16100,0,3,30802,Yes,Low,Not Required,No
CUST104413,Vikram Das,38,Male,Married,Graduate,Employed,Manager,71284,5943,3217,19596,13404,686,14,410,6.95,3,4,LN204413,26,9.12,414,Personal,Approved,89997,36,10398,9000,12897,4,27,27204,No,Medium,Not Required,No
CUST104414,Manoj Singh,38,Male,Single,Graduate,Employed,Police,92878,7740,4119,31596,21403,813,10,608,8.16,-2,4,LN204414,46,10.59,613,Personal,Approved,140005,48,13404,11496,20902,-5,1,36196,No,Low,Not Required,No
CUST104415,Manoj Singh,39,Male,Single,Graduate,Employed,Police,92881,7738,4119,31605,21403,814,9,608,8.24,3,-3,LN204415,44,10.9,607,Personal,Approved,140001,48,13403,11499,20905,-1,5,36203,No,Low,Not Required,No
CUST104416,Sneha Kapoor,46,Female,Married,Graduate,Employed,Tester,95036,7915,4208,32800,22200,824,16,629,7.69,7,3,LN204416,57,11.03,629,Car,Approved,145005,51,13701,11749,21702,-2,13,37098,No,Low,Not Required,No
CUST104417,Divya Sharma,34,Female,Married,Graduate,Employed,Lecturer,77757,6479,3487,23198,15801,725,0,467,7.57,8,5,LN204417,63,10.39,466,Education,Approved,105000,45,11299,9752,15303,-2,32,29897,No,Low,Not Required,No
CUST104418,Kavitha Iyer,41,Female,Married,Graduate,Employed,Doctor,90724,7558,4032,30402,20605,802,12,588,7.47,8,1,LN204418,38,10.13,591,Business,Approved,134996,52,13104,11247,20105,-2,32,35295,No,Low,Not Required,No
CUST104419,Anjali Gupta,34,Female,Married,Graduate,Employed,Accountant,64801,5399,2953,15998,11002,642,6,353,6.43,-2,-3,LN204419,39,11.85,352,Home,Approved,74999,40,9500,8247,10501,-3,28,24495,No,High,Ongoing,Yes
CUST104420,Aishwarya Rao,41,Female,Married,Graduate,Employed,Bank Officer,82077,6836,3673,25603,17396,747,8,506,7.62,-2,-4,LN204420,37,12.66,510,Personal,Approved,114997,45,11903,10254,16898,5,20,31697,No,Low,Not Required,No
CUST104421,Aishwarya Rao,35,Female,Married,Graduate,Employed,Bank Officer,82080,6842,3672,25596,17397,747,3,505,7.77,-2,-4,LN204421,32,12.43,505,Personal,Approved,114998,42,11896,10249,16897,3,10,31705,No,Low,Not Required,No
CUST104422,Aishwarya Rao,37,Female,Married,Graduate,Employed,Bank Officer,82078,6843,3675,25604,17398,751,9,515,7.28,0,1,LN204422,38,12.05,512,Personal,Approved,115004,48,11897,10252,16898,0,20,31700,No,Low,Not Required,No
CUST104423,Mohan Rao,35,Male,Single,Graduate,Employed,Shop Owner,66964,5578,3041,17202,11796,659,14,367,6.9,3,-5,LN204423,43,12.33,375,Education,Approved,80002,38,9804,8505,11304,0,4,25399,No,Medium,Not Required,No
CUST104424,Suresh Naidu,38,Male,Married,Graduate,Employed,Farmer,88555,7375,3938,29204,19802,784,5,571,7.86,5,-1,LN204424,26,9.03,574,Education,Approved,130003,41,12797,11000,19304,3,12,34398,Yes,Low,Not Required,No
CUST104425,Kavya Iyer,38,Female,Single,Graduate,Employed,HR,73439,6119,3314,20799,14199,694,13,425,6.9,-4,2,LN204425,41,9.4,434,Car,Approved,95001,37,10695,9248,13698,-4,4,28102,No,Medium,Not Required,No
CUST104426,Arjun Patel,25,Male,Married,Graduate,Employed,Business,58321,4863,2677,12403,8601,608,5,288,5.96,0,-2,LN204426,45,9.22,287,Business,Approved,59998,37,8605,7499,8101,-2,26,21801,No,High,Ongoing,Yes
CUST104427,Pooja Singh,27,Female,Married,Graduate,Employed,Nurse,69124,5759,3134,18404,12603,675,5,395,6.89,3,-3,LN204427,59,8.37,394,Business,Approved,84998,34,10103,8752,12096,-3,11,26299,No,Medium,Not Required,No
CUST104428,Divya Sharma,34,Female,Married,Graduate,Employed,Lecturer,77755,6475,3490,23196,15801,725,8,473,7.04,6,-2,LN204428,57,10.76,474,Education,Approved,104998,41,11303,9746,15296,0,26,29896,No,Low,Not Required,No
CUST104429,Vikram Das,31,Male,Married,Graduate,Employed,Manager,71280,5936,3219,19599,13404,685,10,406,6.89,7,1,LN204429,22,8.95,411,Personal,Approved,90005,37,10403,9003,12895,5,30,27200,No,Medium,Not Required,No
CUST104430,Suresh Naidu,37,Male,Married,Graduate,Employed,Farmer,88555,7385,3937,29203,19795,783,7,571,8.05,-1,3,LN204430,26,9.3,570,Education,Approved,129996,47,12800,11000,19304,2,13,34399,Yes,Low,Not Required,No
CUST104431,Harish Kumar,33,Male,Single,Graduate,Employed,Retailer,79919,6663,3576,24395,16602,738,2,487,7.76,1,-3,LN204431,26,11.3,487,Business,Approved,110000,40,11602,9995,16102,0,0,30801,Yes,Low,Not Required,No
CUST104432,Harish Kumar,32,Male,Single,Graduate,Employed,Retailer,79916,6662,3576,24398,16600,731,9,491,7.27,4,3,LN204432,24,11.29,486,Business,Approved,110001,42,11596,9998,16102,0,-1,30795,Yes,Low,Not Required,No
CUST104433,Aishwarya Rao,35,Female,Married,Graduate,Employed,Bank Officer,82084,6842,3674,25602,17399,752,8,515,7.59,-3,5,LN204433,34,11.92,515,Personal,Approved,115004,39,11896,10245,16904,3,18,31700,No,Low,Not Required,No
CUST104434,Kiran Kumar,30,Male,Married,Graduate,Employed,Driver,62637,5223,2861,14797,10198,631,4,326,6.45,1,3,LN204434,23,10.79,334,Car,Approved,70001,35,9202,7996,9701,6,18,23602,Yes,High,Ongoing,Yes
CUST104435,Rohit Verma,39,Male,Married,Graduate,Employed,Engineer,75605,6299,3405,21997,14999,705,5,452,7.1,2,-3,LN204435,47,10.52,450,Home,Approved,100005,36,11005,9503,14498,1,18,28996,No,Medium,Not Required,No
CUST104436,Kavitha Iyer,47,Female,Married,Graduate,Employed,Doctor,90722,7557,4025,30399,20595,798,12,589,7.43,7,-2,LN204436,37,9.66,591,Business,Approved,134995,46,13098,11252,20095,5,30,35296,No,Low,Not Required,No
CUST104437,Sneha Nair,27,Female,Single,Graduate,Employed,Teacher,60479,5044,2774,13602,9400,619,11,310,6.35,5,4,LN204437,57,10.16,315,Personal,Approved,65000,34,8898,7745,8904,0,1,22698,No,High,Ongoing,Yes
CUST104438,Kiran Kumar,33,Male,Married,Graduate,Employed,Driver,62641,5223,2861,14801,10202,633,12,327,6.25,-2,3,LN204438,28,10.57,334,Car,Approved,70000,37,9204,7996,9701,4,12,23596,Yes,High,Ongoing,Yes
CUST104439,Kavya Iyer,39,Female,Single,Graduate,Employed,HR,73440,6115,3305,20801,14198,698,12,429,7.05,4,0,LN204439,32,9.84,426,Car,Approved,94995,41,10701,9250,13698,-3,-4,28098,No,Medium,Not Required,No
CUST104440,Sneha Nair,31,Female,Single,Graduate,Employed,Teacher,60479,5037,2769,13604,9396,624,1,315,6.15,2,2,LN204440,60,10.1,314,Personal,Approved,65004,29,8895,7748,8898,0,0,22695,No,High,Ongoing,Yes
CUST104441,Kavya Iyer,29,Female,Single,Graduate,Employed,HR,73438,6121,3314,20801,14198,699,17,428,7.13,1,5,LN204441,38,9.26,427,Car,Approved,95003,34,10699,9248,13696,5,-3,28105,No,Medium,Not Required,No
CUST104442,Pooja Singh,29,Female,Married,Graduate,Employed,Nurse,69125,5764,3129,18401,12598,670,10,391,6.94,5,-3,LN204442,55,8.31,393,Business,Approved,85005,33,10105,8745,12104,-2,13,26304,No,Medium,Not Required,No
CUST104443,Pooja Mehta,35,Female,Single,Graduate,Employed,Designer,86395,7201,3852,27995,19000,779,6,545,7.72,-4,-3,LN204443,58,8.32,546,Home,Approved,124996,41,12500,10747,18502,-4,1,33498,No,Low,Not Required,No
CUST104444,Kavya Iyer,31,Female,Single,Graduate,Employed,HR,73444,6116,3312,20796,14204,697,17,425,6.9,3,-1,LN204444,41,9.75,430,Car,Approved,95000,40,10701,9247,13699,-3,1,28103,No,Medium,Not Required,No
CUST104445,Divya Sharma,41,Female,Married,Graduate,Employed,Lecturer,77765,6477,3485,23204,15798,720,1,466,7.46,4,0,LN204445,61,10.54,473,Education,Approved,104995,40,11300,9746,15297,6,33,29902,No,Low,Not Required,No
CUST104446,Sneha Kapoor,42,Female,Married,Graduate,Employed,Tester,95038,7925,4207,32796,22196,823,11,630,8.1,-3,2,LN204446,59,11.49,629,Car,Approved,145004,46,13701,11747,21704,-1,11,37099,No,Low,Not Required,No
CUST104447,Sneha Kapoor,40,Female,Married,Graduate,Employed,Tester,95043,7923,4215,32802,22200,827,11,625,8.16,-2,-5,LN204447,57,11.15,633,Car,Approved,144999,45,13703,11746,21700,-3,14,37103,No,Low,Not Required,No
CUST104448,Pooja Singh,37,Female,Married,Graduate,Employed,Nurse,69115,5760,3127,18397,12601,671,15,392,6.75,-3,-3,LN204448,64,8.28,388,Business,Approved,85003,34,10095,8747,12102,4,18,26296,No,Medium,Not Required,No
CUST104449,Sneha Kapoor,47,Female,Married,Graduate,Employed,Tester,95044,7922,4211,32805,22203,831,11,634,7.61,-3,-4,LN204449,58,11.23,625,Car,Approved,144999,54,13700,11750,21696,2,12,37099,No,Low,Not Required,No
CUST104450,Anjali Gupta,27,Female,Married,Graduate,Employed,Accountant,64803,5397,2946,15995,11003,643,6,349,6.71,3,-1,LN204450,41,11.62,355,Home,Approved,75004,40,9503,8253,10503,6,29,24503,No,High,Ongoing,Yes
CUST104451,Rahul Sharma,26,Male,Single,Graduate,Employed,Engineer,54000,4502,2502,10002,6998,577,6,247,5.46,3,3,LN204451,28,8.28,248,Home,Approved,50000,33,7997,6997,6495,5,1,19996,No,High,Ongoing,Yes
CUST104452,Manoj Singh,45,Male,Single,Graduate,Employed,Police,92876,7736,4123,31605,21400,809,11,614,8.26,6,1,LN204452,45,11.29,609,Personal,Approved,140004,46,13400,11503,20895,3,3,36203,No,Low,Not Required,No
CUST104453,Rohit Verma,36,Male,Married,Graduate,Employed,Engineer,75604,6296,3397,21997,14997,705,5,454,6.88,-1,4,LN204453,53,10.23,452,Home,Approved,99999,37,10996,9503,14504,4,20,28997,No,Medium,Not Required,No
CUST104454,Vinod Reddy,42,Male,Married,Graduate,Employed,Electrician,84239,7019,3759,26802,18200,757,10,527,7.13,8,4,LN204454,51,7.83,530,Car,Approved,119998,47,12196,10501,17702,-3,28,32599,No,Low,Not Required,No
CUST104455,Sneha Nair,28,Female,Single,Graduate,Employed,Teacher,60477,5037,2766,13601,9404,619,1,306,6.09,-1,2,LN204455,64,9.85,313,Personal,Approved,65002,38,8895,7755,8905,-2,-2,22702,No,High,Ongoing,Yes
CUST104456,Aishwarya Rao,33,Female,Married,Graduate,Employed,Bank Officer,82081,6844,3667,25595,17401,754,1,511,7.39,7,-2,LN204456,40,11.99,512,Personal,Approved,114995,42,11896,10249,16901,-3,20,31704,No,Low,Not Required,No
CUST104457,Pooja Mehta,36,Female,Single,Graduate,Employed,Designer,86400,7199,3855,28000,19002,776,6,547,7.5,1,5,LN204457,58,8.67,550,Home,Approved,124998,44,12501,10752,18505,-1,0,33496,No,Low,Not Required,No
CUST104458,Sneha Kapoor,49,Female,Married,Graduate,Employed,Tester,95040,7917,4211,32805,22198,831,8,634,8.19,2,1,LN204458,63,12.0,630,Car,Approved,145004,47,13695,11750,21704,-3,11,37097,No,Low,Not Required,No
